mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_0_max,mfcc_1_max,mfcc_2_max,mfcc_3_max,mfcc_4_max,mfcc_5_max,mfcc_6_max,mfcc_7_max,mfcc_8_max,mfcc_9_max,mfcc_10_max,mfcc_11_max,mfcc_12_max,mfcc_0_min,mfcc_1_min,mfcc_2_min,mfcc_3_min,mfcc_4_min,mfcc_5_min,mfcc_6_min,mfcc_7_min,mfcc_8_min,mfcc_9_min,mfcc_10_min,mfcc_11_min,mfcc_12_min,mfcc_0_median,mfcc_1_median,mfcc_2_median,mfcc_3_median,mfcc_4_median,mfcc_5_median,mfcc_6_median,mfcc_7_median,mfcc_8_median,mfcc_9_median,mfcc_10_median,mfcc_11_median,mfcc_12_median,mfcc_0_skew,mfcc_1_skew,mfcc_2_skew,mfcc_3_skew,mfcc_4_skew,mfcc_5_skew,mfcc_6_skew,mfcc_7_skew,mfcc_8_skew,mfcc_9_skew,mfcc_10_skew,mfcc_11_skew,mfcc_12_skew,mfcc_0_kurt,mfcc_1_kurt,mfcc_2_kurt,mfcc_3_kurt,mfcc_4_kurt,mfcc_5_kurt,mfcc_6_kurt,mfcc_7_kurt,mfcc_8_kurt,mfcc_9_kurt,mfcc_10_kurt,mfcc_11_kurt,mfcc_12_kurt,label,arquivo_origem
-734.5413,88.637596,30.33052,6.000826,10.508392,23.98186,-0.17695768,16.084091,12.128863,1.5507528,-0.79088813,12.7707405,1.0998875,60.576298,24.301434,16.671791,12.189155,12.297817,9.669745,9.352003,7.10193,8.920249,8.127255,9.173606,7.4747643,6.9897656,-536.81213,185.5694,70.66121,68.53578,33.42595,56.187927,42.466377,39.889835,35.92513,22.346687,40.718224,32.901917,39.810562,-1043.4772,-26.756893,-48.483665,-16.763544,-51.656887,-13.36615,-20.416018,-9.092728,-23.843044,-41.631187,-23.977924,-31.083157,-21.522144,-746.23944,94.707664,33.97119,3.4831321,13.49292,23.585602,-1.005276,16.167362,13.520435,2.3873107,-1.8275604,13.534927,1.0200932,-0.6441134,-1.7415437,-1.9924668,1.6331714,-1.713239,0.13334967,1.1034563,-0.045894798,-1.1135216,-1.2397105,1.1930335,-0.94274104,0.81782013,10.022981,5.191558,4.447576,3.7924175,3.31426,1.1004901,2.0816922,0.25741696,2.3782854,3.32341,2.6371818,3.5136275,2.9964132,2,AUG_3_XC897180 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-203.61728,36.645473,-11.05112,28.625526,-12.923834,19.858711,6.325076,-4.815646,9.5199795,-4.1899714,16.791868,-7.767693,-1.3697318,40.11507,23.071346,16.944723,16.746433,8.705698,13.159117,13.47171,6.7613416,11.85376,14.23679,7.9527125,10.277036,8.000016,-86.53687,67.92103,25.488289,62.59911,10.583769,42.452026,34.47666,14.961927,26.227242,35.883026,42.80664,12.863508,13.660952,-350.03503,-17.37338,-55.31688,-13.342343,-29.856602,-9.247229,-17.601118,-16.435894,-20.729523,-26.481457,-3.8385901,-34.704803,-17.518518,-215.97958,46.172363,-9.460936,28.890028,-14.83684,23.865902,3.6095202,-5.8393826,13.176491,-7.5368204,15.818372,-6.144794,-2.0304737,0.3464442,-0.90054595,-0.40928045,-0.13130684,0.6429023,-0.4687261,0.23098397,0.6780346,-0.7677915,0.74760437,0.73575896,-0.6471177,0.10752977,1.6349201,-0.43852592,0.025372267,-0.20631504,-0.31442952,-1.0114449,-0.9473374,0.04759741,-0.30521727,-0.24431086,1.705061,0.07972741,-0.8417752,2,XC898263 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-177.74135,8.714105,0.95354325,18.803722,-4.352117,14.914196,2.3827617,-1.1895823,4.5533967,3.1509378,8.154919,-7.2735105,11.127529,25.305319,12.797678,14.378804,15.161907,6.7591686,8.014493,11.010364,8.591679,6.3755283,11.099062,8.5748825,6.917561,7.6143885,-89.78166,31.719107,21.533329,55.425346,8.816244,37.013206,26.203861,16.17694,16.864843,35.01213,30.030262,7.033142,30.138891,-246.46935,-23.771696,-42.636913,-12.78435,-20.853405,-9.464603,-14.414478,-21.187304,-18.317621,-19.108593,-14.931054,-27.093811,-2.957692,-187.9158,12.896517,5.7741823,15.531791,-4.4825487,14.455901,-0.9835807,-0.7032205,5.611315,0.5615256,9.897784,-6.454335,9.781628,0.9042355,-1.0184375,-0.9587389,0.5906225,-0.08935973,0.044898428,0.6246274,-0.34267575,-0.793231,0.8124242,-0.21105504,-0.70333266,0.69555855,1.3442478,0.14543486,0.32650352,-0.094252825,-0.6467166,1.1449308,-0.75221467,-0.40324235,0.81816983,0.2242806,0.006359577,0.56044745,0.21929526,2,AUG_0_XC898263 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-222.78902,25.225868,-6.1467533,28.712273,-14.594677,23.934187,-0.6946927,-0.36146528,6.4396424,2.2994633,11.507013,-13.607001,16.149477,38.912483,23.901869,17.586004,19.48817,9.213869,12.080299,16.1002,10.938888,8.562573,16.877398,12.420399,9.530754,9.997226,-105.01603,60.64309,26.955784,70.58995,9.153602,47.331642,30.375507,19.92432,21.401339,42.072937,39.106697,9.074585,40.622543,-288.8281,-32.092308,-57.719902,-20.850868,-31.891552,-0.6926892,-35.02052,-22.859114,-15.791211,-30.251625,-17.118187,-42.673233,-5.0998807,-234.4408,35.25266,-2.3533175,27.678686,-16.009129,26.518236,0.2709204,0.50376517,8.129026,2.0741034,12.858774,-12.390497,16.180012,0.77912307,-0.7010559,-0.84461296,-0.16111794,0.4903271,-0.06672627,-0.20022441,-0.09845275,-0.7155376,0.43220213,-0.028297871,-0.57202077,0.39985707,-0.03470397,-0.60002923,0.29227328,-0.21320724,-0.01019454,-1.1597933,-0.8900597,-0.8359487,-0.3358605,-0.5147443,-0.48279,0.8437636,-0.3902576,2,AUG_1_XC898263 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-178.19794,9.194605,-2.0096738,20.523165,-5.75146,9.689134,8.974091,-2.8296072,4.4441013,1.4888481,9.734979,-1.4876224,-4.2289505,27.502605,11.521857,16.684153,13.545369,5.7703404,9.743703,10.731159,6.240823,10.230706,10.201735,7.5296574,9.486699,6.641423,-84.419014,29.072826,24.155872,50.511658,12.262251,29.632298,33.431976,21.902542,21.059433,33.2717,37.35268,15.05922,13.015619,-241.49712,-21.86481,-44.51718,-14.236317,-16.068878,-13.804726,-10.168499,-14.624551,-24.165264,-18.237953,-2.1500628,-30.02302,-22.230835,-186.86063,13.792831,3.412232,18.120396,-7.081221,11.25116,6.6757474,-3.3864036,8.166748,-0.78197545,7.8029118,1.3637584,-4.0529537,0.992922,-0.94024825,-0.8658356,0.26428804,0.8844492,-0.41964003,0.441952,1.4048715,-0.95125157,0.7816157,1.5142365,-0.79781365,-0.064527564,0.98927784,0.15768647,-0.1434555,-0.38325858,0.51233864,-0.4394834,-0.6140413,3.5117826,0.12563634,0.28318,2.5433521,0.0655458,0.0994606,2,AUG_2_XC898263 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-212.66327,36.126804,-11.728954,28.177204,-12.490887,20.057947,6.4422026,-4.715715,9.0428,-4.5251474,17.072027,-7.543823,-1.7428645,56.533184,22.912249,17.507631,17.17693,9.058845,13.362518,13.528618,7.0470266,12.098846,14.698885,8.649391,10.284629,8.373063,-85.031456,67.23158,27.51764,62.055374,9.656509,41.40558,33.68638,16.017527,26.793365,35.018883,45.97872,12.320294,13.601933,-558.9543,-15.561085,-57.038147,-13.481462,-29.109282,-8.688196,-18.131178,-16.320404,-20.190523,-26.310253,-3.148881,-34.792797,-19.136297,-220.62769,44.542496,-10.179465,29.53851,-14.571787,24.383911,3.5553532,-5.1148915,13.501342,-8.107083,16.325788,-5.716838,-1.9476883,-2.5583518,-0.8738582,-0.3877972,-0.18615699,0.6975391,-0.44126126,0.23260349,0.64601356,-0.70436853,0.7649531,0.9267059,-0.68423,-0.009477544,14.874264,-0.4710493,0.01983738,-0.30129528,-0.29784346,-1.038126,-0.9525695,-0.028232813,-0.5208428,-0.21176171,1.8800373,0.18500423,-0.73712635,2,AUG_3_XC898263 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-331.2276,106.38265,18.992558,13.289086,5.175594,9.017251,8.720885,8.07991,9.756315,3.6334176,6.6914763,3.1828556,7.6756635,16.749323,10.080542,6.1504364,8.029457,7.173797,5.325953,5.200425,4.454283,4.4138002,4.161142,4.206757,4.4140177,4.3139787,-211.23817,126.632385,50.756058,49.016197,27.805202,31.466122,28.63552,26.809473,26.300114,20.583725,24.921844,19.637259,33.42983,-362.42822,63.12899,-15.858562,-12.57364,-30.141443,-8.227283,-7.8005447,-8.002251,-13.43632,-9.942097,-13.1148815,-15.892306,-11.135006,-332.7263,108.73064,19.325327,11.360863,6.570779,8.6804695,8.55114,7.9386415,9.746814,3.6236358,6.6418376,3.084312,7.428137,1.0241735,-1.1967707,-0.15304507,1.1326778,-1.1484859,0.3626363,0.23246385,0.26291713,-0.26033613,0.12958036,-0.11598996,-0.083212234,0.4135995,3.2633471,1.3131628,2.8630033,1.4557409,1.9751558,0.5976889,0.61894655,0.8120239,1.6627312,0.6856463,1.2747808,1.2508621,1.7014327,2,XC900941 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-331.22986,106.37662,18.988846,13.296331,5.1776886,9.014945,8.715806,8.075153,9.750914,3.6278448,6.6861405,3.1781003,7.6712275,16.765905,10.07202,6.1475453,8.027333,7.177341,5.3250785,5.1997476,4.447172,4.40781,4.1562486,4.207129,4.416216,4.316805,-204.51077,125.61424,50.915413,49.831364,26.631947,31.701447,27.806408,27.092167,27.834007,20.589226,24.639015,19.56488,34.584312,-362.29312,63.231094,-14.847929,-14.675122,-30.597256,-8.134402,-8.402622,-7.92251,-13.156361,-9.91917,-12.462036,-15.932541,-10.600285,-332.57065,108.820274,19.240578,11.405273,6.5547285,8.684891,8.564957,7.983977,9.71815,3.632943,6.7389264,3.157051,7.3871417,1.0205456,-1.1996593,-0.15372708,1.1360592,-1.1538943,0.3625496,0.23176193,0.26517758,-0.26679096,0.1316309,-0.10984682,-0.09755919,0.41155586,3.208593,1.3224659,2.8827624,1.4904327,1.9932847,0.6017318,0.63114524,0.8122878,1.696197,0.686656,1.2678566,1.2515054,1.7232184,2,AUG_0_XC900941 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-298.1819,74.901405,28.245356,12.148014,6.0594044,8.23598,8.994941,8.305554,8.279234,5.518649,5.0517015,4.720438,6.0420537,11.0072365,7.023913,5.0449905,5.8905334,5.101521,3.8980427,4.2121587,3.66472,3.6784616,3.4995108,3.483691,3.616202,3.6556609,-199.63585,102.79845,44.301865,36.68341,20.43943,25.124916,30.826283,21.95898,24.489868,20.304785,19.717058,21.235926,29.246407,-319.9892,49.13969,-9.467903,-16.731552,-21.662743,-6.5257826,-2.6072254,-4.326442,-11.660839,-7.730763,-12.295856,-9.486334,-10.501818,-299.428,75.21733,28.498407,11.352328,6.6055365,8.046312,8.620769,8.412491,8.220768,5.4584246,4.992405,4.5423512,6.0617676,1.5736736,-0.18685967,-0.8044486,0.7331968,-1.0497128,0.15555087,0.6162925,0.017747855,-0.15859754,-0.05898308,-0.15848869,0.08634837,0.37029296,8.206816,1.1073933,3.9020443,1.6453443,2.5646386,0.4101057,1.185576,0.3293724,1.5150099,0.43358994,1.2137194,0.93505,2.080392,2,AUG_1_XC900941 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-301.47327,77.55181,27.90807,12.084565,5.970189,8.141397,8.996067,8.37919,8.408393,5.3583403,5.2131944,4.724922,6.156243,11.480373,7.2037406,5.2358894,6.0389814,5.2466555,3.9165041,4.335801,3.7314246,3.648959,3.5785134,3.6055534,3.7137687,3.7468188,-203.17067,106.62653,45.792816,40.35298,22.932108,24.422318,27.57338,21.240526,26.45798,18.41241,18.486217,18.074383,29.015087,-357.42294,51.010845,-10.377881,-15.00569,-23.706432,-4.903427,-3.6570563,-4.505538,-10.462482,-5.950943,-14.5632715,-10.69444,-9.788923,-302.8328,77.94629,28.329624,10.92588,6.6017327,8.125874,8.676159,8.391919,8.360556,5.4363327,5.132625,4.7282887,6.046812,1.3798356,-0.27653953,-0.89102244,0.92076325,-1.1326514,0.20515196,0.5227619,-0.018138548,-0.13894087,0.033972237,-0.19505078,-0.10893229,0.49362913,7.04545,1.1251831,3.8957038,1.7806559,2.998807,0.38847065,0.7855432,0.2817607,1.7182074,0.12806296,1.2084842,0.8841939,2.0885806,2,AUG_2_XC900941 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-399.10437,91.54835,16.419998,11.793515,4.4713054,7.905469,7.6785336,7.147954,8.634191,3.3036923,5.925613,2.8433452,6.8540454,150.31117,37.320904,8.720899,8.9942,7.085903,6.001073,5.7427397,5.0735173,5.3485737,4.1358566,4.676565,4.363679,4.89819,-214.46068,126.55072,56.195915,50.21701,25.265533,30.510235,26.674086,26.94171,26.914215,19.640282,22.839954,20.399128,33.525883,-777.7764,0.0,-15.314169,-13.551861,-28.254034,-8.583693,-6.8803806,-5.4980826,-13.755495,-11.288977,-12.124592,-14.551783,-9.899139,-344.88016,106.4005,17.899128,10.549419,5.523963,7.9669333,7.666704,7.2532673,9.213394,3.1838036,5.822892,2.336199,7.005707,-2.0840635,-1.8791058,-0.50452685,0.9169394,-0.942978,0.3482692,0.29447246,0.23093885,-0.21709089,0.32490247,0.14008085,0.292568,0.37386614,2.4501724,1.9253483,0.3731823,0.9682088,1.8251185,-0.06827402,-0.19624114,-0.09244299,-0.11024022,0.5938597,0.09162688,1.1040912,0.5997944,2,AUG_3_XC900941 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-377.3954,138.6734,-3.2078705,22.748686,1.9446628,1.0534767,0.35582533,9.229708,5.622649,-0.5806634,-1.5599924,2.3920944,5.343486,36.662846,36.326603,15.1549635,9.697554,12.7174635,9.129222,9.654303,9.107258,7.1603885,8.068759,6.29593,6.612623,7.5429726,-240.78604,170.10956,38.63842,57.229576,38.262886,23.862923,21.513138,40.375538,24.52374,24.345865,14.599442,21.704105,25.889011,-423.54193,12.890803,-46.9374,1.1568465,-35.604187,-19.71205,-33.025406,-15.213423,-10.709931,-25.198845,-23.663837,-17.652859,-17.091206,-390.1131,151.47668,-3.5568933,22.437784,2.648655,0.03506671,1.673087,10.053123,5.51341,-0.12478718,-0.50772744,3.133203,4.8052,2.0081916,-2.2465816,0.37967584,0.7272579,-0.2332602,0.15626901,-1.0249883,0.09363378,0.20408298,0.027164105,-0.36465898,-0.24865654,0.095935315,3.3848338,4.015423,1.2000618,0.864089,0.7874918,-0.5156379,1.4890599,0.55849123,-0.2907579,0.5797732,-0.22133303,-0.0013246536,0.06723356,2,XC900944 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-391.82236,144.1393,-5.397504,27.002844,1.353382,5.1502295,-5.0947604,10.314613,4.569031,5.7891717,-4.581838,3.1421862,1.1914446,37.954353,35.822823,13.510972,11.792218,14.031178,10.048812,9.569093,8.990101,7.213504,8.278777,6.063096,7.5916543,7.1980624,-252.01549,176.58353,28.009823,65.889946,35.099335,31.985455,18.179447,34.31311,28.580187,33.838554,12.615175,24.201979,25.20472,-443.5254,18.473583,-49.54583,4.38539,-38.00592,-16.614384,-45.00649,-21.184835,-17.323805,-16.447681,-20.894905,-17.876919,-17.2954,-404.57776,155.9397,-4.4242706,26.537994,3.0102766,3.1616883,-3.8282678,11.751305,3.6496158,4.8718495,-4.362362,3.2535677,1.1526668,2.0279973,-2.2803714,-0.22769271,0.8322746,-0.6382792,0.40167397,-1.1613684,-0.56651664,0.53636354,0.3109958,-0.024237486,-0.100028686,0.41119745,3.4613795,4.155213,0.9225471,0.83501077,0.7312932,-0.2574892,2.4120064,0.46118045,0.98320746,0.32898307,-0.32795978,0.07159352,0.44599557,2,AUG_0_XC900944 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-274.5056,39.162003,23.147535,14.965854,5.959041,3.8788404,1.7574747,4.658207,4.9311967,2.6533372,0.3612843,1.3046476,3.536181,29.307096,9.337589,6.414045,5.6405516,7.280747,4.7551956,4.9126005,4.4122477,4.4338512,4.770896,3.7835042,4.4633913,4.3638844,-223.58015,52.869934,35.09957,36.55639,30.34633,17.79781,13.5522,19.2864,23.32446,20.851,13.701113,14.793644,18.823208,-585.44604,-1.1360635,-6.9276514,2.3341222,-20.621918,-13.893009,-18.839527,-9.47909,-5.0876174,-11.535035,-12.037651,-18.252052,-15.355288,-275.05612,41.56673,24.474442,14.207405,6.3697534,3.6921458,2.8330772,4.519002,4.71555,2.7109098,0.3416286,1.2831628,3.1625657,-7.700578,-2.3363311,-1.7309877,1.0883666,-0.53494024,-0.07705575,-1.1950302,-0.018603278,0.7648436,0.3388187,-0.12214663,-0.6156133,0.29749885,75.39404,5.5988035,4.2890844,1.8284497,2.550809,1.5615401,2.0373588,0.34649944,1.7618909,1.395752,0.3533051,2.3659391,1.7765679,2,AUG_1_XC900944 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-210.32886,17.667858,9.092015,13.243505,2.5472207,7.441122,-0.8050678,5.8477826,0.32674766,5.49327,-1.7498691,4.069077,-0.82742214,7.0303745,5.391261,4.457201,4.1248097,5.277897,3.615212,3.5945678,3.1261892,3.5395417,3.3112764,3.4544742,3.5102923,3.800754,-184.34929,26.011032,19.795353,27.0844,17.902935,17.018505,8.5168705,12.69463,14.507045,17.598623,8.853188,15.079727,11.739768,-254.20436,-6.890356,-10.423321,3.39391,-14.4136505,-3.4967003,-16.511168,-4.430353,-9.75772,-3.3807318,-10.92,-5.04871,-10.384277,-211.57352,18.475262,9.686881,12.855641,2.8564906,7.5459447,-0.7362217,6.1571026,0.10134435,5.574235,-1.8587925,3.9316242,-0.95296085,-0.10711572,-1.9125512,-0.8476685,0.6561298,-0.5166279,-0.14036423,-0.7067373,-0.25706375,0.17661521,0.4368179,0.25244808,-0.102790006,0.2741258,9.171648,4.8860354,1.9281511,0.803643,1.3767438,0.17182493,1.5224338,0.086956024,0.83042073,1.0000792,-0.052420855,-0.09620166,0.17958951,2,AUG_2_XC900944 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-261.44275,32.792664,20.793707,12.828094,4.881722,3.4248078,2.811569,4.420008,3.7510197,1.0270272,0.9989293,2.596521,2.7414389,10.609572,8.667323,5.8716793,4.4367123,6.875386,5.1866684,4.5832887,4.350492,4.667719,3.8670444,4.174943,4.007003,4.5740633,-220.14072,43.92632,33.358765,27.140793,27.692064,20.096783,13.658188,22.397564,20.001244,12.711821,11.752193,14.849837,16.587448,-305.99786,-5.3253107,-3.1792107,2.2536302,-19.955868,-20.873487,-12.84384,-5.975672,-7.5404396,-13.014963,-13.872452,-7.211229,-12.546793,-264.14172,34.798607,21.568548,12.116055,5.205206,3.422481,3.6203797,4.3014507,3.5026784,1.4130192,1.2571607,2.422818,3.0976608,1.1071795,-2.2630723,-1.299421,0.6866928,-0.4535369,-0.6255747,-0.79620314,0.79605633,0.68254775,-0.17115842,-0.22749206,0.19068003,-0.057987288,4.1817465,5.305276,2.6624084,0.61978674,2.275971,3.541843,0.9221878,2.1441474,0.8376448,0.73758984,0.31757975,0.19077373,0.46967316,2,AUG_3_XC900944 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-289.75058,50.923508,-9.442267,45.80806,10.516259,2.8172889,11.28841,0.70968914,-0.73668885,11.041181,0.58492047,-1.55832,-1.8670809,80.9509,63.81826,18.119831,12.109253,18.565939,15.036173,15.066732,17.776476,14.774252,20.363564,12.990644,15.520253,11.149679,-137.35077,147.67526,35.280663,74.44124,61.77555,33.652706,47.175537,39.126144,31.982475,75.53142,45.57261,35.86515,35.302223,-415.8739,-60.184357,-57.51343,13.024065,-42.9272,-41.059753,-25.032951,-44.53884,-44.709705,-41.68097,-34.31226,-51.438778,-31.152357,-290.09296,50.385197,-7.758521,47.087772,7.864835,3.823142,13.037493,2.4301066,1.1379662,9.747469,-0.86605287,0.91874987,-1.9214084,0.050258186,-0.07553403,-0.2855436,-0.21255971,0.24154225,-0.38155317,-0.27961636,-0.37727782,-0.33570525,0.2693161,0.64496815,-0.6920965,0.23266888,-1.4816227,-1.4946635,-0.34606743,-0.28445554,0.1162529,-0.36575627,-0.44178295,-0.35645127,-0.39293814,0.17606974,0.6670191,1.0459633,0.5630374,2,XC900946 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-288.62766,36.50268,-9.407711,47.102825,10.09542,2.2509344,15.678076,-1.53514,-2.5716188,15.127555,0.40001547,-1.6902193,-3.0564132,76.30241,60.851273,19.068966,12.912876,18.54009,15.314458,13.171653,18.355482,15.70642,19.517479,14.404232,17.068983,12.308031,-147.99403,144.40091,35.748123,77.28741,53.303463,34.446533,56.14445,36.155945,33.753532,78.57942,48.4824,44.100975,36.49635,-432.57343,-68.71431,-58.57847,10.585695,-42.752922,-43.136887,-27.052265,-47.1497,-49.50733,-33.620186,-39.603504,-55.82721,-36.27365,-284.4626,32.412094,-7.642859,49.126343,8.029995,1.9737248,15.5370655,0.30641642,-2.7397614,13.941082,-2.2739973,0.8841717,-3.5003066,-0.18987519,0.1729684,-0.26970628,-0.41600397,0.041510127,-0.20175105,-0.20857571,-0.28589025,-0.17150591,0.35767904,0.6741611,-0.6537543,0.38781804,-1.2862798,-1.3406868,-0.50042725,-0.003154993,-0.15889049,-0.43350267,0.55097747,-0.40397716,-0.41362953,0.40464544,0.788537,0.8051133,0.72915006,2,AUG_0_XC900946 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-344.71902,41.26954,-8.512603,39.77195,9.677336,2.7303934,9.785851,0.46204326,-0.4326298,9.927472,0.7498298,-1.2905176,-1.5585189,142.0765,61.78385,18.03942,19.650919,17.83698,14.103711,14.441456,16.671959,13.813753,19.533655,12.191894,14.552295,10.159096,-144.8214,147.02895,41.17235,73.90547,64.07853,33.97911,42.473953,38.82721,30.336626,70.660446,42.861526,38.088478,37.530037,-637.1643,-63.735466,-62.56361,0.0,-40.442932,-39.774124,-25.763626,-43.57387,-42.110363,-39.395676,-32.053173,-53.508663,-29.930927,-325.60208,23.404621,-4.682983,44.404938,5.781764,0.76953673,10.552385,0.0,0.0,6.059206,0.0,0.0,-0.094553575,-0.8951559,0.21846808,-0.4550232,-0.82961583,0.44454888,-0.31948057,-0.054103322,-0.35098892,-0.35987252,0.44593832,0.64784086,-0.7382647,0.27152577,-0.09765172,-1.4289815,0.12105298,-0.16421127,0.4678619,-0.022173882,-0.54804397,-0.08337188,0.04975581,0.33222055,0.8896737,1.5342598,1.2266021,2,AUG_1_XC900946 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-252.89703,12.381242,6.4635577,35.053432,9.740213,5.180967,10.667621,-3.0243866,4.0346274,9.067907,-2.838824,-1.2991339,2.2543294,44.581173,31.617865,18.712387,15.069196,11.605053,12.394912,10.236312,15.799415,11.603962,15.864775,12.98856,11.494157,11.925827,-147.66765,49.661064,34.238754,66.89229,44.21009,38.54785,40.052917,34.785213,41.362827,65.87398,38.58399,31.224113,48.200356,-317.54083,-67.45805,-39.51303,7.113637,-24.557663,-29.391815,-11.470999,-44.56913,-28.475603,-27.68779,-47.445183,-42.51076,-27.362127,-264.8808,25.267246,9.376396,33.301834,10.457724,4.096135,8.413025,1.2834685,3.470521,5.4925404,-1.1749649,-0.17973454,0.7036415,0.46877018,-0.6245002,-0.6067476,0.2089683,0.017726237,0.0023493976,0.5608551,-0.60042477,0.06974891,0.79785883,-0.5157962,-0.60919863,0.8845745,-1.1949797,-1.0344758,-0.5791867,-1.113263,0.5280769,0.37558508,-0.19043732,-0.15576816,0.41568613,0.72626424,1.473361,1.4059796,1.7033086,2,AUG_2_XC900946 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-214.39828,2.9620533,0.39287597,27.122335,10.920914,3.988344,10.994366,0.15457845,-0.39081392,9.98478,2.156434,-1.6868665,0.5788257,32.5518,21.36551,16.905464,13.1186285,9.918152,8.698536,9.692002,12.611275,10.17502,14.75869,10.523338,11.552405,8.406397,-134.88818,30.412004,24.54779,60.856358,37.874115,27.202862,39.589424,31.893269,25.137106,55.80143,39.01468,28.72316,27.484783,-281.21024,-60.55158,-45.984077,-0.3075985,-17.795534,-25.604633,-14.818321,-38.37053,-38.967823,-21.677467,-24.56061,-39.684002,-24.407555,-224.15356,11.692105,1.8886349,24.736246,11.023064,4.500637,9.834199,2.236087,1.9168246,5.9825907,1.1155812,0.22799039,0.87668633,0.53075206,-0.7958717,-0.4894248,0.3278323,-0.19028755,-0.406795,0.32325378,-0.5969981,-0.87671983,0.6757383,0.69239944,-0.7046997,-0.015827483,-1.0617865,-0.59441423,-0.77933145,-0.97600365,0.18918991,0.9250598,-0.24256158,0.28153634,0.9684427,0.46685767,1.1203494,1.3520908,1.0261507,2,AUG_3_XC900946 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-403.0656,96.78661,26.62533,19.913843,7.334428,11.842632,9.4469595,7.761943,10.382925,4.8857713,8.665561,5.5196586,4.3233743,23.04096,16.750856,11.352035,13.37932,11.720164,6.2508674,5.706869,5.036577,4.379183,4.3400493,4.246721,4.8123884,4.6600575,-312.53195,133.03513,53.248116,71.70964,28.315712,30.34919,28.786316,20.837696,21.998367,20.895357,21.668518,22.40369,21.396648,-466.02393,35.933075,-17.804438,0.4398427,-39.07811,-17.467207,-5.860241,-7.07333,-7.973862,-9.749188,-4.598008,-14.7838,-11.314211,-410.261,101.6001,27.155209,15.485882,10.189366,11.534461,8.658736,7.7058353,10.836874,4.9585814,8.457924,5.407509,4.418144,0.9736544,-1.4735203,-0.7718026,1.742916,-1.4145703,-0.22077936,0.65280503,-0.18848301,-0.5333543,-0.12630627,0.21349585,-0.0815751,-0.121670686,0.40745878,1.7963943,1.5236855,2.4936895,1.9718957,1.6358604,0.66789675,0.09284568,1.0899606,0.6641059,0.3560629,0.9775162,1.1215267,2,XC900947 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
-403.1604,96.78551,26.634668,19.893864,7.333007,11.822935,9.43024,7.7776465,10.407343,4.9017305,8.668926,5.520198,4.315124,23.126862,16.761274,11.359223,13.381222,11.717725,6.2380314,5.690263,5.041513,4.383629,4.35525,4.2444468,4.829944,4.659386,-313.7683,132.90814,53.123253,71.07641,28.259745,29.525282,28.88632,21.543402,23.073261,20.10127,20.594587,22.043335,19.928371,-459.26373,37.065712,-16.586258,1.0748689,-40.21015,-15.666458,-6.0523605,-7.3001957,-8.749553,-9.60537,-4.575115,-12.908718,-10.704422,-409.99603,101.69706,27.076767,15.634486,10.096365,11.562202,8.79766,7.746942,10.709362,5.010687,8.284529,5.3983736,4.5315375,0.9648592,-1.4736452,-0.77124596,1.7501665,-1.4234475,-0.21000877,0.67084354,-0.1851765,-0.56560105,-0.112257265,0.19097173,-0.085304335,-0.12789078,0.3653276,1.7929568,1.5231433,2.5175004,1.9995027,1.5959992,0.6862564,0.08641982,1.1822062,0.7281394,0.3008554,0.9459517,1.1288829,2,AUG_0_XC900947 - bem-te-vi-de-coroa - Pitangus sulphuratus.wav
